Price,MPG,passenger_capacity,passenger_door,weight_lbs,passenger_volume_ft3,wheelbase_in,trach_width_front_in,height_in,fuel_tank_gal,sae_net_torque_rpm,sae_net_horsepower_rpm,Displacement,trans_type,airbag_frontal_driver,airbag_frontal_passenger,airbag_passenger_switch_onoff,airbag_side_body_front,airbag_side_body_rear,aibag_side_head_front,aibag_side_head_rear,brakes_abs,child_safety_doorlocks_rear,daytime_running_lights,traction_control,night_vision,rollover_protection_bars,fog_lamps,parking_aid,tire_pressure_motor,backup_camera,stability_control,Mileage,basic_years,corrosion_miles_km,corrosion_years,Drivetrain_Years,Curb_to,road_size,Make,front_wid,ratio,rim,Engine_Electric,Engine_Flat,Engine_I6,Engine_l3,Engine_l4,Engine_l5,Engine_l6,Engine_V6,Engine_V8,Engine_V10,Engine_V12,Engine_W8,Engine_W12,Drivetrain_4WD,Drivetrain_AWD,Drivetrain_FWD,Drivetrain_RWD,Category_Car,Category_Pickup,Category_SUV,Category_Van
53230,20,7,4,4037,132,111,66,68,20,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2016,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
44515,19,7,4,3964,132,111,66,68,20,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2016,245,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
42765,20,7,4,4025,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
51040,18,7,4,4294,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49040,18,7,4,4270,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
56980,18,7,4,4332,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44765,18,7,4,4255,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49040,20,7,4,4063,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
47040,20,7,4,4041,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
54980,20,7,4,4103,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2015,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
42290,20,7,4,4025,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
50565,18,7,4,4294,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48565,18,7,4,4270,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
56505,18,7,4,4332,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44290,18,7,4,4255,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48565,20,7,4,4063,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46565,20,7,4,4041,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
54505,20,7,4,4103,132,111,66,68,20,267,290,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2014,245,55,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
43280,16,7,4,4594,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2013,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48855,16,7,4,4594,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2013,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
46955,16,7,4,4594,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2013,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
54805,16,7,4,4594,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2013,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
52905,16,7,4,4594,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,38,50000,2013,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
43030,16,7,4,4550,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2012,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48605,16,7,4,4568,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2012,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
52655,16,7,4,4601,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2012,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
52655,16,7,4,4601,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2012,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
42930,16,7,4,4550,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2011,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48505,16,7,4,4570,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2011,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
46605,16,7,4,4550,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2011,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
54455,16,7,4,4627,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2011,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
52555,16,7,4,4603,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2011,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
42230,16,7,4,4550,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2010,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
47805,16,7,4,4570,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2010,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45905,16,7,4,4550,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2010,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
53755,16,7,4,4627,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2010,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
51855,16,7,4,4603,142,108,68,68,21,270,300,4,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2010,255,50,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40990,15,7,4,4548,142,108,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,50000,4,150000,5,70000,6,38,50000,2009,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
46790,15,7,4,4588,142,108,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2009,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45040,15,7,4,4559,142,108,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2009,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48890,15,7,4,4597,142,108,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2009,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
47140,15,7,4,4564,142,108,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2009,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40195,15,7,4,4548,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
44245,15,7,4,4559,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45895,15,7,4,4588,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
43695,15,7,4,4559,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
46345,15,7,4,4564,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
47995,15,7,4,4597,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45795,15,7,4,4564,142,104,68,68,21,275,300,4,5,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2008,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
39995,17,7,4,4539,142,108,68,66,21,275,300,4,5,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,50000,4,150000,5,70000,6,38,50000,2007,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45695,17,7,4,4578,142,108,68,66,21,275,300,4,5,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2007,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
43495,17,7,4,4550,142,108,68,66,21,275,300,4,5,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2007,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
47795,17,7,4,4587,142,108,68,66,21,275,300,4,5,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2007,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45595,17,7,4,4554,142,108,68,66,21,275,300,4,5,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,50000,4,150000,5,70000,6,38,50000,2007,255,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36400,17,7,4,4451,162,106,66,69,19,253,265,4,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,50000,4,150000,5,50000,4,38,50000,2004,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
41200,17,7,4,4510,162,106,66,69,19,253,265,4,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,50000,4,150000,5,50000,4,38,50000,2004,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
42700,17,7,4,4510,162,106,66,69,19,253,265,4,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,50000,4,150000,5,50000,4,38,50000,2004,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
40500,17,7,4,4510,162,106,66,69,19,253,265,4,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,50000,4,150000,5,50000,4,38,50000,2004,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
39000,17,7,4,4510,162,106,66,69,19,253,265,4,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,50000,4,150000,5,50000,4,38,50000,2004,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
35700,17,7,4,4420,162,106,66,69,19,250,260,4,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,50000,4,150000,5,50000,4,37,50000,2003,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
40500,17,7,4,4500,162,106,66,69,19,250,260,4,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,50000,4,150000,5,50000,4,37,50000,2003,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
42000,17,7,4,4504,162,106,66,69,19,250,260,4,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,50000,4,150000,5,50000,4,37,50000,2003,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
39800,17,7,4,4477,162,106,66,69,19,250,260,4,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,50000,4,150000,5,50000,4,37,50000,2003,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
38300,17,7,4,4473,162,106,66,69,19,250,260,4,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,50000,4,150000,5,50000,4,37,50000,2003,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
34700,17,7,4,4328,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2002,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
39300,17,7,4,4387,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2002,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36700,17,7,4,4328,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2002,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
37300,17,7,4,4387,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2002,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
34370,17,7,4,4328,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2001,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
38970,17,7,4,4387,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2001,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36370,17,7,4,4328,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2001,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36970,17,7,4,4387,162,106,66,69,19,245,240,4,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,4,150000,5,50000,4,38,50000,2001,235,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
33000,23,5,4,3505,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,225,55,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42100,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,40,50000,2019,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45950,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2019,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44800,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2019,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44800,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2019,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38200,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,40,50000,2019,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40100,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
43950,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
42800,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
42800,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36200,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36700,23,5,4,3508,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,225,55,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39400,23,5,4,3580,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,245,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39400,23,5,4,3580,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2019,245,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33000,23,5,4,3505,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,225,55,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41900,21,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2018,225,55,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45750,21,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2018,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44800,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2018,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44800,20,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,40,50000,2018,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38200,21,5,4,3765,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,40,50000,2018,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39900,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,225,55,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
43750,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
42800,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
42800,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,245,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36200,20,5,4,3680,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36700,23,5,4,3505,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,50000,4,150000,5,70000,6,39,50000,2018,225,55,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31695,24,5,4,3483,93,109,63,57,17,182,206,2,8,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,39,50000,2016,225,55,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41575,21,5,4,3748,93,109,63,57,17,267,290,4,9,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,50000,4,150000,5,70000,6,40,50000,2016,225,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
